stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
41.546547,,-71.292033,002595,,,,W MAIN AT 1776 W MAIN,0,
41.45567,,-71.308268,029070,,,,BELLEVUE FS LEDGE,0,
41.836123,,-71.412326,055405,,,,CHARLES FS MOBIL GAS,0,
42.00168,,-71.528315,050435,,,,FAIRMOUNT NS 4TH,0,
41.850399,,-71.486622,019845,,,,GEORGE WATERMAN NS 311 GEORGE WATERMAN,0,
41.85618,,-71.450736,020600,,,,SMITHFIELD OPP PALOU,0,
41.845897,,-71.355203,019515,,,,WILSON OPP LEWIS,0,
41.71386,,-71.509907,006380,,,,PROVIDENCE AT 229 PROVIDENCE,0,
41.488253,,-71.437523,070260,,,,BOSTON NECK AT 1141 BOSTON NECK,0,
41.859573,,-71.486127,027050,,,,WATERMAN FS BYPASS,0,
41.817021,,-71.427316,059115,,,,WESTMINSTER FS BRIDGHAM,0,
41.924434,,-71.530861,030295,,,,PARENTE'S RESTAURANT,0,
41.864322,,-71.488596,027055,,,,WATERMAN OPP GREYSTONE FABRICS,0,
41.829778,,-71.362798,017075,,,,N BROADWAY FS MASSASOIT,0,
41.82678,,-71.408541,016855,,,,TUNNEL FS S MAIN,0,
41.864272,,-71.488699,021510,,,,WATERMAN FS 146A WATERMAN,0,
41.759583,,-71.456685,070165,,,,MIDWAY AT 160 MIDWAY,0,
41.832729,,-71.40132,017855,,,,THAYER OPP 373 THAYER,0,
41.894087,,-71.404033,024015,,,,LONSDALE NS RICHLAND,0,
41.441832,,-71.502313,000445,,,,HIGH AT 180 HIGH,0,
41.832699,,-71.4709,017850,,,,GREENVILLE NS TRAVER,0,
41.44239,,-71.480569,000440,,,,OLD TOWER HILL OPP CHAMBER OF COMMERCE,0,
41.832353,,-71.588693,017580,,,,DANIELSON PIKE AT 155 DANIELSON PIKE,0,
41.54818,,-71.291973,002620,,,,W MAIN NS PASTURE FARMS,0,
41.821559,,-71.391907,015700,,,,IVES NS E TRANSIT,0,
41.458531,,-71.43584,000565,,,,BOSTON NECK NS OLD BOSTON NECK,0,
41.550809,,-71.25766,002625,,,,E MAIN NS SANDY POINT,0,
41.921284,,-71.670493,051095,,,,RT 102 OPP PINE MEADOW,0,
41.483611,,-71.555325,050675,,,,KINGSTOWN FS OPP WATSON,0,
41.984544,,-71.519611,028610,,,,RT 146A NS WHITE PKWAY,0,
42.006559,,-71.511309,050390,,,,SOCIAL OPP POST OFFICE,0,
41.859251,,-71.476351,020930,,,,MINERAL SPRING NS S BROOKSIDE,0,
41.828462,,-71.397302,017100,,,,ANGELL NS HOPE,0,
41.859131,,-71.489054,020935,,,,GEORGE WATERMAN AT 536 GEORGE WATERMAN,0,
41.828519,,-71.388171,017105,,,,WATERMAN FS WAYLAND,0,
41.472293,,-71.300172,000845,,,,OCHRE PONT OPP MCAULEY HALL,0,
41.838971,,-71.483207,055710,,,,GREENVILLE FS LYMAN,0,
41.858631,,-71.411016,060220,,,,SILVER SPRING AT BURGER KING,0,
41.855508,,-71.482459,055715,,,,WOONASQUATUCKET NS GEORGE,0,
41.758365,,-71.3566,009190,,,,CRESCENT VIEW NS CAROUSEL,0,
41.817522,,-71.452245,014865,,,,HARTFORD AT 267 HARTFORD,0,
41.968196,,-71.688117,060155,,,,CHAPEL FS RAILROAD,0,
41.879887,,-71.400046,055975,,,,LONSDALE OPP PALM,0,
41.926548,,-71.669426,060150,,,,RT 102 OPP CROSS,0,
41.784509,,-71.457036,011135,,,,DYER FS PARK,0,
41.812302,,-71.449736,014155,,,,POCASSET NS WEBSTER,0,
41.863789,,-71.354388,030250,,,,NEWPORT AT 191 NEWPORT AVE,0,
41.772294,,-71.39581,010105,,,,BROAD OPP GLEN,0,
41.794165,,-71.416191,011985,,,,CADILLAC OPP RODMAN (COLONY HOUSE),0,
41.812847,,-71.349748,014150,,,,COMMERCIAL WAY NS WATERMAN,0,
41.763379,,-71.404837,009570,,,,WARWICK AT 468 WARWICK AVE,0,
41.874799,,-71.364443,057710,,,,G BENNET OPP DIVISION,0,
41.854374,,-71.439664,020335,,,,DOUGLAS OPP HENRIETTA,0,
41.854331,,-71.470645,020330,,,,SMITH NS WHIPPLE,0,
41.879991,,-71.364618,057715,,,,G BENNET NS ARMISTICE,0,
41.431088,,-71.460146,000190,,,,KINGSTOWN FS CASWELL,0,
41.805093,,-71.444274,029655,,,,PRESIDENTIAL PLACE,0,
41.935053,,-71.445251,070475,,,,RT 116 OPP 695 G WASHINGTON HWAY,0,
41.469251,,-71.433902,000665,,,,BOSTON NECK NS WEST BAY,0,
41.484315,,-71.529311,001225,,,,URI STUDENT UNION,0,
41.883202,,-71.48001,055575,,,,DOUGLAS PIKE AT 206 DOUGLAS PIKE,0,
41.817116,,-71.425997,014800,,,,WESTMINSTER OPP KNIGHT,0,
41.902231,,-71.504868,055570,,,,DOUGLAS PIKE NS LIMEROCK,0,
41.703579,,-71.374482,005340,,,,LONGMEADOW NS ELMDALE,0,
41.816909,,-71.446418,014805,,,,HARTFORD NS POST OFFICE,0,
41.776974,,-71.328887,010585,,,,WAMPANOAG TRL NS MOHAWK,0,
41.808921,,-71.341579,013705,,,,WATERMAN OPP STATE,0,
41.843309,,-71.477098,018815,,,,WOONASQUATUCKET OPP OAK,0,
41.792429,,-71.48839,011855,,,,PLAINFIELD NS STONE ACRE,0,
41.684882,,-71.506237,004530,,,,COWESETT NS TINA,0,
41.811765,,-71.435778,014025,,,,CHAPIN NS MESSER,0,
41.866935,,-71.440243,021615,,,,MINERAL SPRING NS WOODWARD,0,
41.771177,,-71.394366,010075,,,,BROAD NS BERWICK,0,
41.87982,,-71.380381,060080,,,,EXCHANGE AT TOLMAN HIGH SCHOOL,0,
41.697287,,-71.279678,005065,,,,HOPE NS GIBSON,0,
41.935131,,-71.473729,056176,,,,RT 116 NS WAKE ROBIN,0,
41.522243,,-71.42384,060085,,,,BOSTON NECK FS SNUFF MILL,0,
41.785919,,-71.394861,011210,,,,NARRAGANSETT BLVD FS HARBORSIDE BLVD,0,
41.705007,,-71.265946,005720,,,,METACOM FS TUPELO,0,
41.813774,,-71.427214,014370,,,,CRANSTON NS BRIDGHAM,0,
41.699761,,-71.399098,005230,,,,OAKLAND BEACH NS GORDON,0,
41.813773,,-71.448481,014375,,,,PLAINFIELD NS POCASSET,0,
41.822323,,-71.419121,015770,,,,BROADWAY NS SVC RD 8,0,
41.699664,,-71.44742,005235,,,,WEST SHORE FS GEORGE ARDEN,0,
41.849464,,-71.403588,019860,,,,N MAIN AT 1052 N MAIN,0,
41.424602,,-71.462071,000065,,,,S PIER FS SUMMER,0,
41.75085,,-71.435047,008710,,,,JEFFERSON BLVD NS CHESTNUT,0,
42.004529,,-71.517853,050075,,,,RAILROAD NS ARNOLD,0,
41.783104,,-71.463573,071095,,,,PARK NS CRANSTON,0,
41.827255,,-71.653096,016974,,,,DANIELSON PIKE AT 864 DANIELSON PIKE,0,
41.677895,,-71.588632,004290,,,,TIOGUE FS WISTERIA,0,
41.835295,,-71.425976,018250,,,,SMITH NS CHALKSTONE,0,
41.835144,,-71.391098,018255,,,,ELMGROVE NS PRESIDENT,0,
41.878222,,-71.36492,057155,,,,G BENNET FS WALCOTT,0,
41.880283,,-71.386566,023020,,,,BROAD NS GOFF,0,
41.880334,,-71.36505,057150,,,,G BENNET FS ARMISTICE,0,
41.826799,,-71.388019,016845,,,,PITMAN NS WAYLAND,0,
41.935815,,-71.44074,070470,,,,RT 116 NS PAULINE,0,
41.758254,,-71.357948,009175,,,,CRESCENT VIEW NS PROVIDENCE,0,
41.496743,,-71.320205,056710,,,,SECOND NS PINE,0,
41.686995,,-71.454682,070300,,,,POST AT 3775 POST,0,
41.81716,,-71.38098,014790,,,,WARREN OPP POTTER,0,
41.757945,,-71.456923,009170,,,,MIDWAY BEHIND OFFICE MAX,0,
41.8791,,-71.372425,022980,,,,ARMISTICE NS N BEND,0,
41.817974,,-71.455688,014970,,,,HARTFORD FS LAUREL HILL,0,
41.707206,,-71.419311,005835,,,,STRAWBERRY FIELD NS LAKE,0,
41.701133,,-71.376478,005345,,,,SAMUEL GORTON AT 375 SAMUEL GORTON,0,
41.707386,,-71.419417,005830,,,,STRAWBERRY FIELD OPP TURNER,0,
41.761009,,-71.424955,009390,,,,ELMWOOD FS 1ST,0,
41.815481,,-71.357159,014575,,,,PAWTUCKET NS WATERMAN,0,
41.799406,,-71.412233,012635,,,,PRAIRIE FS COLFAX,0,
41.684709,,-71.513772,004525,,,,COWESETT OPP HIGHVIEW,0,
41.833394,,-71.558573,018070,,,,HARTFORD AT 2650 HARTFORD,0,
41.690245,,-71.521554,004610,,,,MAIN NS BROWN,0,
41.711635,,-71.380532,059980,,,,WEST SHORE AT 1324 WEST SHORE,0,
41.817062,,-71.422604,014775,,,,CRANSTON FS WESTMINSTER,0,
41.779548,,-71.443355,010850,,,,RESERVOIR NS BLAISDELL,0,
41.82196,,-71.483927,015680,,,,HARTFORD OPP BORDEN,0,
41.866281,,-71.441789,021560,,,,MINERAL SPRING OPP POPE,0,
41.825537,,-71.669228,015685,,,,CHOP MIST HILL FIRE STATION,0,
41.732719,,-71.406741,007640,,,,WARWICK AT 1600 WARWICK AVE,0,
41.424339,,-71.461892,000060,,,,S PIER OPP SUMMER,0,
41.741137,,-71.407827,008150,,,,WARWICK NS NAMQUID,0,
41.82302,,-71.406731,015990,,,,S WATER BETWEEN PACKET & PLANET,0,
41.838852,,-71.360174,018670,,,,WILSON NS WASHBURN,0,
41.6881,,-71.398312,004630,,,,OAKLAND BEACH FS MOHAWK,0,
41.815782,,-71.347427,014485,,,,COMMERCIAL WAY FS J MEDERIOS,0,
41.764538,,-71.458462,070415,,,,HILLSIDE AT 14 HILLSIDE RD,0,
41.688169,,-71.279133,004635,,,,HOPE AT COLT STATE PARK ENTRANCE,0,
41.889012,,-71.399207,056000,,,,DEXTER NS SCHOOL,0,
41.727227,,-71.475554,007355,,,,LAMBERT LIND AT MACYS,0,
41.818322,,-71.347529,014480,,,,COMMERCIAL WAY FS NES RENTALS,0,
41.626572,,-71.255615,003520,,,,BRISTOL FERRY FS MITCHELL,0,
41.494629,,-71.456956,057530,,,,ROUTE 138 NS ROUTE 1,0,
41.444983,,-71.502939,056950,,,,HIGH FS ALLEN,0,
41.764594,,-71.321269,009715,,,,WAMPANOAG TRL NS PINE TOP,0,
41.392075,,-71.471463,057025,,,,BURNSIDE NS OCEAN RD,0,
41.781562,,-71.473986,071140,,,,Atwood Ave Stop & Shop,0,
41.820086,,-71.394342,015355,,,,WICKENDEN FS EAST,0,
41.83424,,-71.429822,018105,,,,CHALKSTONE FS RAYMOND,0,
41.820122,,-71.398265,015350,,,,BROOK FS SHELDON,0,
41.834573,,-71.423805,018100,,,,SMITH FS NOLAN,0,
41.795865,,-71.483153,012185,,,,PLAINFIELD FS ATWOOD,0,
41.884483,,-71.386823,023375,,,,BROAD NS JENKS,0,
41.796028,,-71.455352,012180,,,,CHESTNUT HILL AT 122 CHESTNUT HILL,0,
41.833935,,-71.432965,018085,,,,CHALKSTONE AT 777 CHALKSTONE,0,
41.615384,,-71.256218,003360,,,,BRISTOL FERRY FS SPRAGUE,0,
41.884819,,-71.354061,023370,,,,NEWPORT NS SWEET,0,
41.889718,,-71.40044,023685,,,,DEXTER NS W HUNT,0,
41.874753,,-71.504356,022605,,,,ESMOND FS HILL,0,
41.655663,,-71.45357,003760,,,,MAIN AT 640 MAIN,0,
41.820868,,-71.363867,059160,,,,TAUNTON NS IRVING,0,
41.781008,,-71.441687,010925,,,,RESERVOIR FS LEYDEN,0,
41.849323,,-71.439287,019865,,,,ADMIRAL NS RIVER,0,
41.655687,,-71.453711,003765,,,,MAIN NS FIRST,0,
41.817339,,-71.450863,014840,,,,HARTFORD NS ETNA,0,
41.834601,,-71.401252,018080,,,,HOPE NS ALUMNI,0,
41.8791,,-71.382599,023075,,,,ROOSEVELT OPP CITY HALL,0,
41.996936,,-71.521445,025705,,,,S MAIN OPP 307 S MAIN,0,
41.890344,,-71.344476,023750,,,,CENTRAL FS BRADLEY,0,
41.889848,,-71.387274,023755,,,,BROAD NS SHERIDAN,0,
41.372935,,-71.49507,057085,,,,SAND HILL COVE NS SALTAIRE,0,
41.837618,,-71.433385,018510,,,,SMITH OPP MAUDE,0,
41.739264,,-71.462593,008020,,,,EAST NS FOSTER,0,
41.86129,,-71.395923,028170,,,,PAWTUCKET OPP DARTMOUTH,0,
41.748065,,-71.317928,008530,,,,BARRINGTON PARK N RIDE (WHITE CHURCH),0,
41.738203,,-71.439529,008025,,,,JEFFERSON BLVD OPP BAY STATE AVE,0,
41.462432,,-71.306561,058135,,,,BELLEVUE AT MARBLE HOUSE,0,
41.870961,,-71.549715,022150,,,,PUTNAM PIKE NS PLEASANT VIEW,0,
41.80589,,-71.407308,013340,,,,EDDY NS POTTERS,0,
41.980906,,-71.512357,072390,,,,DOWLING VLG @ CVS,0,
41.46997,,-71.513763,000815,,,,KINGSTOWN OPP ROLENS,0,
41.871352,,-71.552788,022155,,,,PUTNAM PIKE NS SMITH AVE,0,
41.524296,,-71.278768,059660,,,,E MAIN NS JOHNSON TERRACE,0,
41.874123,,-71.3999,022405,,,,MINERAL SPRING OPP HICKS,0,
41.535829,,-71.267747,059665,,,,E MAIN OPP ATE HILL FARM,0,
41.873817,,-71.419175,022400,,,,POWER NS ORIOLE,0,
41.625488,,-71.242659,003505,,,,E MAIN OPP SUNSET,0,
41.819663,,-71.37824,015220,,,,TAUNTON OPP ANTHONY,0,
41.842258,,-71.407565,019070,,,,N MAIN FS CYPRESS,0,
41.752645,,-71.435241,008820,,,,JEFFERSON BLVD NS JEFFERSON PARK RD,0,
41.808006,,-71.442975,013585,,,,UNION OPP CUMERFORD,0,
42.000982,,-71.515791,056695,,,,MAIN OPP 32 MAIN,0,
41.893176,,-71.403394,023970,,,,LONSDALE OPP BINFORD,0,
41.518513,,-71.30297,057840,,,,CODDINGTON OPP LANDINGS,0,
41.893481,,-71.387902,023975,,,,BROAD AT 100 BROAD,0,
41.87851,,-71.388262,022970,,,,GOFF NS DEXTER,0,
41.518374,,-71.301803,057845,,,,CODDINGTON OPP LAKE ERIE,0,
42.008158,,-71.507615,050380,,,,SOCIAL AT BEAUCHEMIM LUMBER,0,
41.876675,,-71.568805,058395,,,,PUTNAM PIKE NS VERNON,0,
41.895751,,-71.354223,072220,,,,NEWPORT NS MILL,0,
41.789285,,-71.396178,011720,,,,ALLENS FS CALIFORNIA,0,
41.802396,,-71.406597,012930,,,,EDDY FS ASHMONT,0,
41.653555,,-71.264463,003725,,,,FERRY RD NS AMBROSE,0,
41.855876,,-71.489029,020365,,,,GEORGE WATERMAN AT 454 GEORGE WATERMAN,0,
41.490837,,-71.530479,059410,,,,FLAGG AT GARRAHY HALL,0,
41.998143,,-71.5194,025750,,,,S MAIN FS EAST,0,
41.887686,,-71.59616,023590,,,,PUTNAM PIKE OPP 199 PUTNAM PIKE,0,
41.811061,,-71.347138,013905,,,,WATERMAN FS ROCKAWAY,0,
41.746818,,-71.395409,008445,,,,NARRAGANSETT PKWAY NS SPRING GREEN,0,
41.811674,,-71.358835,013903,,,,PAWTUCKET NS WARREN,0,
41.811621,,-71.358543,013902,,,,PAWTUCKET FS WARREN,0,
41.492298,,-71.318642,001420,,,,THIRD FS BRIDGE,0,
41.567581,,-71.457368,058620,,,,PHILLIPS NS ELAM,0,
41.708382,,-71.266637,005885,,,,METACOM NS SAN FRANCISCO,0,
41.839769,,-71.451892,059865,,,,MT PLEASANT AT OUR LADY OF PROVIDENCE,0,
41.502773,,-71.561731,059710,,,,RT 2 AT 2115 S COUNTY TRL,0,
41.723529,,-71.404694,007135,,,,WARWICK NS STANMORE,0,
41.723957,,-71.382405,007245,,,,WEST SHORE NS ALLARD,0,
41.825615,,-71.455794,016565,,,,MANTON OPP 470 MANTON,0,
41.873408,,-71.505071,070410,,,,ESMOND AT 56 ESMOND,0,
41.732892,,-71.477327,007715,,,,OAKLAWN OPP BATEMAN,0,
41.717006,,-71.268473,006660,,,,METACOM OPP LAUREL,0,
41.822291,,-71.486154,015670,,,,HARTFORD AT TRI TOWN HEALTH CTR,0,
41.716756,,-71.268238,006665,,,,METACOM NS LAUREL,0,
41.545131,,-71.291846,002565,,,,W MAIN FS MARSHALL,0,
41.824606,,-71.412821,place_kepl_merged_950049,,,,providence,1,
41.374395,,-71.49244,057080,,,,SAND HILL COVE NS CHESTNUT,0,
41.797494,,-71.363713,012365,,,,PAWTUCKET NS HEATH,0,
41.601115,,-71.249393,003185,,,,E MAIN FS TURNPIKE,0,
41.821198,,-71.361796,015580,,,,TAUNTON NS GOLDSMITH,0,
41.60079,,-71.454867,003180,,,,POST AT 7277 POST,0,
41.886306,,-71.361456,023505,,,,CENTRAL NS HARDING,0,
41.527304,,-71.296415,002365,,,,W MAIN AT ALL SAINTS ACADEMY,0,
41.753023,,-71.450327,008840,,,,PONTIAC OPP 1150 PONTIAC,0,
41.525592,,-71.385276,002361,,,,TASHTASSUCK FS HELM,0,
41.526992,,-71.425556,002360,,,,RT 1A & RT 138 PARK'N'RIDE,0,
41.75306,,-71.415349,008845,,,,POST FS RELPH,0,
41.727733,,-71.281861,007395,,,,MAIN NS GREENE,0,
41.879729,,-71.360328,023055,,,,ARMISTICE FS ROSEMONT,0,
41.727678,,-71.477831,007390,,,,WEST NATICK NS FESSENDEN,0,
41.767695,,-71.361189,009870,,,,BULLOCKS PT NS NORTH,0,
41.878608,,-71.414679,022880,,,,WEEDEN FS SMITHFIELD,0,
41.878437,,-71.353689,022885,,,,ARMISTICE NS NEWPORT,0,
41.731375,,-71.476797,007625,,,,LAMBERT LIND NS GREENWICH,0,
41.657919,,-71.451392,003840,,,,MAIN OPP UNION,0,
41.879811,,-71.36965,023050,,,,ARMISTICE OPP SCHOFIELD,0,
41.731764,,-71.477057,007620,,,,OAKLAWN OPP GRENWICH,0,
41.845724,,-71.427642,019475,,,,ADMIRAL OPP TAPPAN,0,
41.717084,,-71.493878,006715,,,,PROVIDENCE NS GAGE,0,
41.877892,,-71.571859,022795,,,,PUTNAM PIKE FS W GREENVILLE,0,
41.71689,,-71.400312,006710,,,,WARWICK OPP AMSTERDAM,0,
41.719548,,-71.391359,006860,,,,CHURCH FS KENWOOD,0,
41.780305,,-71.420039,059180,,,,ELMWOOD BETWEEN DIXON & HAMLIN,0,
41.847023,,-71.430196,019695,,,,DOUGLAS OPP 623 DOUGLAS AVE,0,
41.905213,,-71.651517,024330,,,,PUTNAM PIKE AT 895 PUTNAM PIKE,0,
41.504953,,-71.428414,001725,,,,BOSTON NECK FS MINER,0,
41.823833,,-71.429172,016195,,,,ATWELLS NS SUTTON,0,
41.505017,,-71.301968,001720,,,,BROADWAY OPP CANONICUS,0,
41.879768,,-71.369401,023035,,,,ARMISTICE FS SCHOEFIELD,0,
41.537851,,-71.29239,059280,,,,BROWNS LANE NS BENNYS,0,
41.861825,,-71.422846,021215,,,,CHARLES FS ROOSEVELT,0,
41.872243,,-71.410054,022205,,,,MINERAL SPRING NS FAIRLAWN,0,
41.485132,,-71.561195,050735,,,,KINGSTOWN NS FAIRGROUNDS,0,
41.517743,,-71.297004,002100,,,,E MAIN OPP 114 E MAIN,0,
41.852122,,-71.424057,030420,,,,BRANCH NS OPPER,0,
41.518233,,-71.300648,002105,,,,CODDINGTON NS W MAIN,0,
41.662479,,-71.257001,003980,,,,METACOM OPP 205 METACOM,0,
41.858762,,-71.446224,020850,,,,DOUGLAS OPP N PROVIDENCE MARKETPLACE,0,
41.52286,,-71.281137,002290,,,,E MAIN FS WYATT,0,
41.804646,,-71.466664,013165,,,,PLAINFIELD NS COOLIDGE,0,
41.869321,,-71.388527,021850,,,,PAWTUCKET NS RANDALL,0,
41.825187,,-71.408953,016530,,,,MEMORIAL FS WESTMINSTER,0,
41.509392,,-71.301921,001920,,,,W MAIN NS STOCKTON,0,
41.787535,,-71.499027,059915,,,,WALMART CRANSTON,0,
41.869755,,-71.420146,021855,,,,MINERAL SPRING FS DORMAN,0,
41.691445,,-71.456256,004740,,,,POST NS CLYDE,0,
41.843526,,-71.427754,019210,,,,DOUGLAS NS MOWRY,0,
41.868037,,-71.425087,021670,,,,CHARLES FS MINERAL SPRING,0,
41.8651,,-71.39929,021455,,,,SAYLES AVENUE,0,
41.51735,,-71.31302,058145,,,,CCRI NEWPORT,0,
41.865187,,-71.399179,021450,,,,MAIN NS SAYLES,0,
41.863477,,-71.452038,021320,,,,MINERAL SPRING FS DOUGLAS,0,
41.852619,,-71.48732,019980,,,,GEORGE WATERMAN OPP MILTON,0,
41.85198,,-71.413024,020105,,,,SILVER SPRING NS NORTHROP,0,
41.91231,,-71.396272,024485,,,,BROAD OPP BOWEN,0,
41.508148,,-71.311638,001850,,,,GIRARD NS ADM KALBFUS,0,
41.832303,,-71.453315,017665,,,,CHALKSTONE NS GRAY,0,
41.911788,,-71.395834,024480,,,,BROAD NS DEXTER,0,
41.712057,,-71.504433,006280,,,,PROVIDENCE OPP 322 PROVIDENCE,0,
41.876934,,-71.377349,022670,,,,WALCOTT NS ARLINGTON,0,
41.51556,,-71.30103,002035,,,,W MAIN FS SMYTHE,0,
41.867824,,-71.38725,021695,,,,EAST AVE OPP HARVEY,0,
41.878361,,-71.417417,022905,,,,WEEDEN NS POWER,0,
41.56659,,-71.449903,002745,,,,BOSTON NECK OPP REYNOLDS,0,
41.980889,,-71.513677,025315_merged_950031,,,,RT 146A NS RAYMOND,0,
41.476133,,-71.518739,001030,,,,KINGSTOWN AT 2327 KINGSTOWN RD,0,
41.684929,,-71.261429,004505,,,,METACOM OPP 467 METACOM,0,
41.474451,,-71.517491,001035,,,,KINGSTOWN FS WAYSIDE,0,
41.843714,,-71.418304,055385,,,,CHARLES OPP 400 CHARLES,0,
41.803367,,-71.34337,013015,,,,JORDAN NS CATAMORE,0,
41.782472,,-71.439242,011000,,,,RESERVOIR FS LAMBERT,0,
41.83081,,-71.412641,017266,,,,GASPEE NS SMITH,0,
41.773656,,-71.422585,010345_merged_950041,,,,ELMWOOD FS FENNER,0,
41.829338,,-71.41384,017265,,,,GASPEE ST AT TRAIN STATION,0,
41.51296,,-71.31328,001860_merged_950009,,,,GIRARD AT AHEPA 245 APTS,0,
41.845894,,-71.428064,019505,,,,ADMIRAL NS HAWKINS,0,
41.856673,,-71.399726,020610,,,,N MAIN FS ANN MARY,0,
41.849683,,-71.460309,019850,,,,SMITH FS WELLESLEY,0,
41.856289,,-71.391505,020615,,,,HOPE NS CHACE,0,
41.883641,,-71.354212,023380,,,,NEWPORT NS HUNTS,0,
41.849828,,-71.44042,019855,,,,ADMIRAL NS SEAMANS,0,
41.782625,,-71.439466,011005,,,,RESERVOIR NS LAMBERT,0,
41.87796,,-71.50184,027045,,,,ESMOND NS WATERMAN,0,
41.893496,,-71.353984,030285,,,,NEWPORT FS CUSHMAN,0,
41.43684,,-71.454786,000290,,,,BOSTON NECK AT NARR TOWN BEACH NORTH LOT,0,
41.437274,,-71.454592,000295,,,,BOSTON NECK - NORTH BEACH ENTRANCE,0,
41.891748,,-71.354019,030280,,,,NEWPORT NS BENEFIT,0,
41.865724,,-71.456875,021520,,,,DOUGLAS AT 1500 DOUGLAS,0,
41.694719,,-71.551339,070170,,,,WASHINGTON AT 704 WASHINGTON,0,
41.775936,,-71.44843,010475,,,,RESERVOIR AT HEMALIN,0,
41.695071,,-71.548936,070175,,,,WASHINGTON AT 676 WASHINGTON,0,
41.494846,,-71.437896,001450,,,,BOSTON LAKE NS EDGEWATER RD,0,
41.83314,,-71.460647,017860,,,,CHALKSTONE NS HARMONY,0,
41.850713,,-71.442831,020030,,,,ADMIRAL NS PHEBE,0,
41.897236,,-71.629107,024060,,,,PUTNAM PIKE NS GENTLEMAN FARMER,0,
41.769468,,-71.455112,009955,,,,RESERVOIR NS RANGELY,0,
41.896106,,-71.617496,024065,,,,PUTNAM PIKE OPP ABSALONA HILL RD,0,
41.871395,,-71.376437,030350,,,,MEMORIAL HOSPITAL,0,
41.777419,,-71.400615,010665,,,,WARWICK NS BARTLETT,0,
41.871524,,-71.376384,030352,,,,MEMORIAL HOSPITAL,0,
41.861257,,-71.395842,021110,,,,PAWTUCKET NS DARTMOUTH,0,
41.744247,,-71.314358,051060,,,,COUNTY AT 361 COUNTY RD,0,
41.550787,,-71.257789,002630,,,,E MAIN OPP SANDY PT,0,
41.472223,,-71.300024,000850,,,,OCHRE PONT AT MCAULEY HALL,0,
41.893349,,-71.354046,030190,,,,NEWPORT NS CHARPENTIER,0,
41.891071,,-71.354139,030195,,,,NEWPORT NS LEE,0,
41.860168,,-71.468757,021115,,,,MINERAL SPRING OPP SUNSET,0,
42.008804,,-71.504218,050370,,,,SOCIAL FS CUMBERLAND,0,
41.83236,,-71.413401,017460,,,,STATE NS SMITH,0,
41.891577,,-71.345995,060235,,,,BENEFIT AT THURBER,0,
41.859412,,-71.397663,020920,,,,PAWTUCKET NS CARVER,0,
41.881989,,-71.57946,060145,,,,PUTNAM PIKE AT POWDER MILL CREAMERY,0,
41.431188,,-71.460005,000185,,,,KINGSTOWN AT LIBRARY,0,
41.832546,,-71.452021,017715,,,,CHALKSTONE NS STANDISH,0,
41.878917,,-71.574405,060140,,,,PUTNAM PIKE OPP 781 PUTNAM PIKE,0,
41.832432,,-71.452042,017710,,,,CHALKSTONE OPP STANDISH,0,
41.812436,,-71.449389,014160,,,,POCASSET OPP DUNFORD,0,
41.870834,,-71.418006,055965,,,,POWER NS PRENTICE,0,
41.771573,,-71.362358,010110,,,,BULLOCKS PT NS MONROE,0,
41.776124,,-71.399418,010440,,,,BROAD AT LIBRARY ENTRANCE,0,
41.831301,,-71.606475,017486,,,,DANIELSON PIKE FS BATTY MEETINHOUSE,0,
41.951837,,-71.649344,024945,,,,VICTORY HWAY AT 919 VICTORY HWAY,0,
41.840126,,-71.357855,018805,,,,WILSON OPP DUNCAN,0,
41.831913,,-71.6041,017485,,,,DANIELSON PIKE AT STATE POLICE COMPLEX,0,
41.870446,,-71.365174,057705,,,,COLUMBUS OPP YORK,0,
41.853375,,-71.44627,020320,,,,ADMIRAL NS WANSKUCK,0,
41.831784,,-71.61191,017480,,,,DANIELSON PIKE NS ELMDALE,0,
41.840668,,-71.475666,018800,,,,WOONASQUATUCKET AT JOHN E FOGERTY CTR,0,
41.467617,,-71.512248,000670,,,,KINGSTOWN NS GREENWOOD,0,
42.003663,,-71.520338,055945,,,,RIVER OPP CANAL,0,
41.777805,,-71.363138,055810,,,,BULLOCKS POINT FS WILLETT,0,
41.762712,,-71.442412,009540,,,,PONTIAC OPP HERSEY,0,
41.484042,,-71.308536,001210,,,,BELLEVUE BETWEEN DEBLOIS & JOHN,0,
41.694723,,-71.263805,005000,,,,METACOM AT 591 METACOM,0,
42.005499,,-71.494287,060095,,,,CASS AT 255 CASS,0,
41.916099,,-71.519133,055560,,,,DOUGLAS PIKE NS WASHINGTON HWY,0,
41.694162,,-71.263486,005005,,,,METACOM NS GOODING,0,
41.485747,,-71.308865,001215,,,,BELLEVUE FS MILL,0,
41.918979,,-71.522507,055565,,,,DOUGLAS PIKE NS WASHINGTON HWY,0,
41.519246,,-71.424093,060090,,,,BOSTON NECK OPP 2080 BOSTON NECK,0,
41.605465,,-71.494507,055365,,,,RT 2 OPP AIM HIGH ACADEMY,0,
41.594657,,-71.497542,055360,,,,RT 2 FS STONY LANE,0,
41.923203,,-71.411703,056140,,,,MENDON AT 593 MENDON,0,
41.811763,,-71.431153,014015,,,,CRANSTON NS CHAPIN,0,
41.868633,,-71.532351,021835,,,,PUTNAM PIKE AT STOP & SHOP SMITHFIELD,0,
